0.83,0.53,0.52,0.2,0.5,0.0,0.48,0.25,0.0
0.36,0.34,0.46,0.19,0.5,0.0,0.52,0.22,0.0
0.72,0.56,0.4,0.26,0.5,0.0,0.51,0.26,0.0
0.66,0.66,0.32,0.54,0.5,0.0,0.51,0.22,0.0
0.74,0.56,0.35,0.36,0.5,0.0,0.51,0.25,0.0
0.89,0.52,0.41,0.26,0.5,0.0,0.52,0.31,0.0
0.78,0.63,0.53,0.13,0.5,0.0,0.54,0.22,0.0
0.83,0.57,0.42,0.57,0.5,0.0,0.5,0.32,0.0
0.43,0.38,0.38,0.12,0.5,0.0,0.5,0.22,0.0
0.76,0.67,0.37,0.22,0.5,0.0,0.54,0.22,0.0
0.95,0.71,0.27,0.39,0.5,0.0,0.31,0.22,0.0
0.97,0.71,0.29,0.42,0.5,0.0,0.35,0.22,0.0
0.81,0.55,0.35,0.34,0.5,0.0,0.51,0.22,0.0
0.55,0.52,0.44,0.2,0.5,0.0,0.56,0.22,0.0
0.56,0.49,0.32,0.22,0.5,0.0,0.5,0.22,0.0
0.39,0.71,0.38,0.14,0.5,0.0,0.5,0.22,0.0
0.37,0.42,0.46,0.15,0.5,0.0,0.51,0.31,0.0
0.7,0.57,0.34,0.19,0.5,0.0,0.53,0.27,0.0
0.8,0.69,0.53,0.33,0.5,0.0,0.51,0.22,0.0
0.79,0.62,0.35,0.35,0.5,0.0,0.6,0.28,0.0
0.88,0.75,0.41,0.36,0.5,0.0,0.43,0.22,0.0
0.71,0.51,0.49,0.23,0.5,0.0,0.3,0.32,0.0
0.69,0.57,0.39,0.19,0.5,0.0,0.48,0.39,0.0
0.86,0.78,0.34,0.15,0.5,0.0,0.53,0.22,0.0
0.63,0.71,0.44,0.53,0.5,0.0,0.52,0.22,0.0
0.81,0.62,0.43,0.17,0.5,0.0,0.53,0.22,0.0
0.67,0.57,0.36,0.19,0.5,0.0,0.56,0.22,0.0
0.41,0.54,0.39,0.2,0.5,0.0,0.51,0.22,0.0
0.42,0.24,0.34,0.16,0.5,0.0,0.5,0.22,0.0
0.28,0.58,0.21,0.13,0.5,0.0,0.51,0.22,0.0
0.39,0.44,0.35,0.16,0.5,0.0,0.55,0.22,0.0
0.38,0.5,0.37,0.26,0.5,0.0,0.43,0.22,0.0
0.36,0.58,0.35,0.24,0.5,0.0,0.44,0.22,0.0
0.36,0.43,0.39,0.12,0.5,0.0,0.49,0.22,0.0
0.44,0.59,0.36,0.16,0.5,0.0,0.52,0.22,0.0
0.54,0.55,0.34,0.31,0.5,0.0,0.54,0.22,0.0
0.35,0.45,0.43,0.11,0.5,0.0,0.56,0.22,0.0
0.42,0.42,0.42,0.2,0.5,0.0,0.49,0.22,0.0
0.26,0.5,0.33,0.28,0.5,0.0,0.51,0.22,0.0
0.39,0.42,0.38,0.4,0.5,0.0,0.49,0.47,0.0
0.26,0.44,0.3,0.11,0.5,0.0,0.51,0.47,0.0
0.47,0.54,0.37,0.14,0.5,0.0,0.5,0.22,0.0
0.36,0.37,0.33,0.14,0.5,0.0,0.57,0.31,0.0
0.55,0.42,0.34,0.3,0.5,0.0,0.52,0.22,0.0
0.34,0.42,0.3,0.23,0.5,0.0,0.53,0.22,0.0
0.51,0.55,0.35,0.16,0.5,0.0,0.51,0.47,0.0
0.36,0.49,0.3,0.22,0.5,0.0,0.52,0.31,0.0
0.29,0.43,0.4,0.15,0.5,0.0,0.53,0.22,0.0
0.52,0.75,0.37,0.14,0.5,0.0,0.46,0.22,0.0
0.58,0.6,0.43,0.12,0.5,0.0,0.55,0.22,0.0
0.63,0.61,0.41,0.22,0.5,0.0,0.51,0.22,0.0
0.58,0.53,0.38,0.18,0.5,0.0,0.52,0.22,0.0
0.36,0.46,0.43,0.19,0.5,0.0,0.48,0.22,0.0
0.53,0.68,0.42,0.19,0.5,0.0,0.53,0.22,0.0
0.46,0.35,0.33,0.17,0.5,0.0,0.55,0.22,0.0
0.54,0.55,0.42,0.22,0.5,0.0,0.48,0.22,0.0
0.39,0.44,0.28,0.12,0.5,0.0,0.46,0.27,0.0
0.42,0.52,0.4,0.17,0.5,0.0,0.5,0.26,0.0
0.37,0.34,0.32,0.22,0.5,0.0,0.56,0.22,0.0
0.35,0.56,0.36,0.3,0.5,0.0,0.53,0.25,0.0
0.44,0.51,0.37,0.15,0.5,0.0,0.51,0.22,0.0
0.49,0.46,0.34,0.21,0.5,0.0,0.55,0.22,0.0
0.49,0.31,0.34,0.13,0.5,0.0,0.52,0.22,0.0
0.2,0.34,0.33,0.1,0.5,0.0,0.48,0.31,0.0
0.48,0.46,0.38,0.29,0.5,0.0,0.53,0.22,0.0
0.51,0.63,0.3,0.35,0.5,0.0,0.53,0.27,0.0
0.53,0.68,0.34,0.42,0.5,0.0,0.54,0.27,0.0
0.33,0.28,0.31,0.24,0.5,0.0,0.53,0.22,0.0
0.37,0.62,0.34,0.25,0.5,0.0,0.51,0.22,0.0
0.3,0.5,0.34,0.26,0.5,0.0,0.51,0.22,0.0
0.49,0.4,0.34,0.26,0.5,0.0,0.5,0.22,0.0
0.34,0.4,0.3,0.23,0.5,0.0,0.51,0.22,0.0
0.43,0.44,0.3,0.18,0.5,0.0,0.51,0.22,0.0
0.43,0.45,0.37,0.12,0.5,0.0,0.48,0.22,0.0
0.45,0.57,0.3,0.17,0.5,0.0,0.51,0.22,0.0
0.45,0.57,0.3,0.17,0.5,0.0,0.51,0.22,0.0
0.42,0.44,0.33,0.17,0.5,0.0,0.54,0.27,0.0
0.4,0.45,0.42,0.17,0.5,0.0,0.54,0.26,0.0
0.49,0.41,0.32,0.21,0.5,0.0,0.5,0.32,0.0
0.35,0.53,0.35,0.33,0.5,0.0,0.5,0.32,0.0
0.32,0.36,0.34,0.19,0.5,0.0,0.55,0.26,0.0
0.4,0.51,0.42,0.13,0.5,0.0,0.45,0.25,0.0
0.47,0.43,0.35,0.32,0.5,0.0,0.54,0.22,0.0
0.36,0.35,0.47,0.22,0.5,0.0,0.44,0.31,0.0
0.37,0.55,0.29,0.32,0.5,0.0,0.51,0.22,0.0
0.42,0.51,0.39,0.22,0.5,0.0,0.49,0.26,0.0
0.46,0.4,0.38,0.18,0.5,0.0,0.49,0.22,0.0
0.46,0.14,0.36,0.21,0.5,0.0,0.5,0.25,0.0
0.39,0.37,0.33,0.23,0.5,0.0,0.53,0.26,0.0
0.39,0.37,0.33,0.23,0.5,0.0,0.52,0.26,0.0
0.51,0.47,0.41,0.44,0.5,0.0,0.5,0.22,0.0
0.47,0.6,0.35,0.21,0.5,0.0,0.52,0.22,0.0
0.44,0.41,0.29,0.21,0.5,0.0,0.49,0.22,0.0
0.48,0.49,0.45,0.23,0.5,0.0,0.51,0.22,0.0
0.53,0.51,0.36,0.13,0.5,0.0,0.52,0.22,0.0
0.38,0.45,0.37,0.19,0.5,0.0,0.52,0.3,0.0
0.31,0.3,0.34,0.19,0.5,0.0,0.55,0.3,0.0
0.47,0.61,0.5,0.23,0.5,0.0,0.49,0.22,0.0
0.49,0.6,0.3,0.34,0.5,0.0,0.5,0.43,0.0
0.27,0.56,0.3,0.14,0.5,0.0,0.52,0.39,0.0
0.44,0.43,0.34,0.21,0.5,0.0,0.55,0.4,0.0
0.39,0.49,0.3,0.19,0.5,0.0,0.52,0.31,0.0
0.37,0.51,0.39,0.18,0.5,0.0,0.51,0.27,0.0
0.27,0.49,0.36,0.26,0.5,0.0,0.49,0.26,0.0
0.66,0.55,0.34,0.2,0.5,0.0,0.62,0.22,0.0
0.36,0.33,0.38,0.15,0.5,0.0,0.55,0.36,0.0
0.58,0.53,0.33,0.26,0.5,0.0,0.51,0.22,0.0
0.45,0.66,0.39,0.11,0.5,0.0,0.54,0.22,0.0
0.57,0.5,0.4,0.08,0.5,0.0,0.47,0.22,0.0
0.39,0.46,0.33,0.18,0.5,0.0,0.53,0.22,0.0
0.51,0.51,0.32,0.27,0.5,0.0,0.54,0.22,0.0
0.55,0.72,0.35,0.26,0.5,0.0,0.49,0.22,0.0
0.54,0.44,0.35,0.19,0.5,0.0,0.51,0.27,0.0
0.65,0.66,0.37,0.12,0.5,0.0,0.52,0.27,0.0
0.52,0.55,0.39,0.09,1.0,0.0,0.55,0.25,0.0
0.42,0.28,0.33,0.23,0.5,0.0,0.39,0.26,0.0
0.38,0.42,0.31,0.35,0.5,0.0,0.52,0.22,0.0
0.46,0.48,0.38,0.22,0.5,0.0,0.39,0.45,0.0
0.52,0.65,0.36,0.37,0.5,0.0,0.52,0.34,0.0
0.4,0.43,0.36,0.33,0.5,0.0,0.51,0.22,0.0
0.27,0.41,0.24,0.2,0.5,0.0,0.49,0.22,0.0
0.25,0.35,0.22,0.18,0.5,0.0,0.46,0.22,0.0
0.37,0.4,0.38,0.18,0.5,0.0,0.51,0.22,0.0
0.45,0.57,0.38,0.28,0.5,0.0,0.53,0.31,0.0
0.41,0.42,0.23,0.16,0.5,0.0,0.4,0.22,0.0
0.25,0.42,0.21,0.14,0.5,0.0,0.41,0.22,0.0
0.49,0.31,0.43,0.24,0.5,0.0,0.54,0.22,0.0
0.46,0.41,0.43,0.18,0.5,0.0,0.54,0.22,0.0
0.32,0.36,0.28,0.38,0.5,0.0,0.5,0.4,0.0
0.4,0.65,0.38,0.17,0.5,0.0,0.57,0.22,0.0
0.46,0.61,0.38,0.35,0.5,0.0,0.49,0.22,0.0
0.36,0.5,0.39,0.23,0.5,0.0,0.5,0.22,0.0
0.43,0.28,0.41,0.32,0.5,0.0,0.52,0.22,0.0
0.31,0.51,0.38,0.18,0.5,0.0,0.46,0.31,0.0
0.31,0.4,0.31,0.17,0.5,0.0,0.52,0.22,0.0
0.55,0.39,0.39,0.47,0.5,0.0,0.5,0.83,0.0
0.43,0.48,0.36,0.26,0.5,0.0,0.52,0.22,0.0
0.42,0.51,0.33,0.16,0.5,0.0,0.54,0.22,0.0
0.5,0.47,0.45,0.14,0.5,0.0,0.53,0.32,0.0
0.49,0.53,0.36,0.15,0.5,0.0,0.52,0.27,0.0
0.39,0.63,0.41,0.27,0.5,0.0,0.49,0.22,0.0
0.49,0.49,0.4,0.2,0.5,0.0,0.48,0.26,0.0
0.47,0.41,0.46,0.18,0.5,0.0,0.53,0.22,0.0
0.26,0.3,0.37,0.15,0.5,0.0,0.53,0.25,0.0
0.45,0.5,0.43,0.16,0.5,0.0,0.52,0.28,0.0
0.54,0.44,0.38,0.22,0.5,0.0,0.54,0.3,0.0
0.22,0.53,0.36,0.22,0.5,0.0,0.54,0.31,0.0
0.43,0.41,0.37,0.18,0.5,0.0,0.54,0.31,0.0
0.46,0.59,0.38,0.12,0.5,0.0,0.5,0.22,0.0
0.43,0.6,0.4,0.12,0.5,0.0,0.49,0.29,0.0
0.47,0.61,0.32,0.27,0.5,0.0,0.5,0.3,0.0
0.3,0.68,0.41,0.17,0.5,0.0,0.51,0.22,0.0
0.55,0.35,0.36,0.29,0.5,0.0,0.51,0.22,0.0
0.35,0.32,0.31,0.16,0.5,0.0,0.56,0.22,0.0
0.67,0.61,0.39,0.24,0.5,0.0,0.51,0.22,0.0
0.39,0.56,0.34,0.18,0.5,0.0,0.49,0.22,0.0
0.51,0.38,0.42,0.21,0.5,0.0,0.46,0.34,0.0
0.32,0.45,0.39,0.14,0.5,0.0,0.45,0.22,0.0
0.28,0.48,0.36,0.16,0.5,0.0,0.53,0.22,0.0
0.52,0.65,0.36,0.26,0.5,0.0,0.44,0.22,0.0
0.38,0.37,0.36,0.14,0.5,0.0,0.54,0.22,0.0
0.38,0.56,0.38,0.16,0.5,0.0,0.53,0.22,0.0
0.63,0.65,0.42,0.18,0.5,0.0,0.54,0.27,0.0
0.61,0.76,0.3,0.16,0.5,0.0,0.45,0.41,0.0
0.38,0.67,0.33,0.17,0.5,0.0,0.51,0.22,0.0
0.39,0.33,0.33,0.23,0.5,0.0,0.47,0.22,0.0
0.5,0.63,0.45,0.13,0.5,0.0,0.45,0.32,0.0
0.2,0.6,0.5,0.29,0.5,0.0,0.51,0.22,0.0
0.51,0.46,0.41,0.36,0.5,0.0,0.49,0.22,0.0
0.49,0.56,0.37,0.2,0.5,0.0,0.53,0.22,0.0
0.49,0.55,0.35,0.23,0.5,0.0,0.57,0.22,0.0
0.52,0.46,0.34,0.2,0.5,0.0,0.51,0.25,0.0
0.32,0.29,0.29,0.08,0.5,0.0,0.52,0.22,0.0
0.44,0.38,0.48,0.32,0.5,0.83,0.53,0.22,0.0
0.44,0.53,0.52,0.23,0.5,0.83,0.51,0.22,0.0
0.69,0.6,0.51,0.13,0.5,0.83,0.52,0.22,0.0
0.52,0.5,0.53,0.1,0.5,0.0,0.48,0.22,0.0
0.68,0.58,0.51,0.19,0.5,0.83,0.54,0.22,0.0
0.42,0.5,0.53,0.22,0.5,0.83,0.5,0.22,0.0
0.49,0.27,0.57,0.18,0.5,0.83,0.54,0.22,0.0
0.68,0.59,0.44,0.49,0.5,0.0,0.4,0.26,0.0
0.46,0.37,0.48,0.36,0.5,0.0,0.48,0.22,0.0
0.32,0.68,0.51,0.16,0.5,0.83,0.55,0.22,0.0
0.4,0.4,0.43,0.19,0.5,0.83,0.48,0.22,0.0
0.57,0.52,0.46,0.2,0.5,0.83,0.52,0.41,0.0
0.74,0.75,0.45,0.44,0.5,0.0,0.52,0.22,0.0
0.74,0.57,0.51,0.28,0.5,0.0,0.58,0.22,0.0
0.36,0.68,0.38,0.08,0.5,0.0,0.53,0.25,0.0
0.28,0.46,0.26,0.18,0.5,0.0,0.39,0.22,0.0
0.51,0.46,0.49,0.21,0.5,0.0,0.55,0.22,0.0
0.8,0.82,0.57,0.26,0.5,0.0,0.57,0.27,0.0
0.46,0.49,0.45,0.28,0.5,0.0,0.55,0.22,0.0
0.4,0.36,0.55,0.15,0.5,0.0,0.53,0.22,0.0
0.4,0.39,0.33,0.17,0.5,0.0,0.51,0.31,0.0
0.75,0.69,0.48,0.13,0.5,0.0,0.57,0.4,0.0
0.69,0.7,0.5,0.3,0.5,0.0,0.54,0.22,0.0
0.7,0.78,0.53,0.24,0.5,0.0,0.48,0.22,0.0
0.58,0.43,0.32,0.11,0.5,0.0,0.49,0.22,0.0
0.55,0.44,0.5,0.09,0.5,0.0,0.55,0.22,0.0
0.73,0.59,0.35,0.15,0.5,0.0,0.54,0.22,0.0
0.64,0.61,0.56,0.15,0.5,0.0,0.54,0.22,0.0
0.57,0.54,0.32,0.15,0.5,0.0,0.52,0.25,0.0
0.4,0.36,0.32,0.16,0.5,0.0,0.51,0.27,0.0
0.57,0.47,0.48,0.17,0.5,0.0,0.52,0.26,0.0
0.4190182973006804,0.432454256748299,0.48524542567482987,0.2920243964009072,0.5,0.83,0.5334969504498867,0.22,0.0
0.71,0.6216949929759032,0.4131356223659637,0.27771187412198794,0.5,0.0,0.4505931329021089,0.22,0.0
0.32452618585411563,0.32379051316707486,0.3264214424376531,0.21263092927057822,0.5,0.0,0.5409476282917688,0.24189525658353742,0.0
0.511242739868795,0.5175145202624102,0.5409465751640063,0.10437863006560254,0.5,0.0,0.48218931503280127,0.22,0.0
0.5587609923911596,0.486902480977899,0.3218585114132606,0.21814148858673943,0.5,0.0,0.5006195038044202,0.22309751902210098,0.0
0.2990186524353122,0.46573601067351583,0.3742639893264842,0.1504906737823439,0.5,0.0,0.49196269512937557,0.22,0.0
0.6932286494527954,0.6980628103283227,0.5167713505472046,0.3587085402188818,0.5,0.0,0.45741708043776363,0.22,0.0
0.49,0.5429371512929368,0.36431238376431224,0.17156191882156138,0.5,0.0,0.5243123837643123,0.24843808117843863,0.0
0.5695356367396127,0.5001160908150968,0.3995356367396128,0.08058045407548403,0.5,0.0,0.470580454075484,0.22,0.0
0.40693970116129985,0.4346985058064993,0.46469850580649935,0.2004095517419498,0.5,0.83,0.48693970116129986,0.22,0.0
0.42856552749430427,0.45004130753987,0.3043034175170871,0.17713105498860857,0.5,0.0,0.5143034175170872,0.22,0.0
0.7761914483436497,0.7206680276811095,0.48447657933745986,0.3327617103312701,0.5,0.0,0.4634297380123796,0.22,0.0
0.49,0.553875372634447,0.35775074526889394,0.2183738820966591,0.5,0.0,0.5544985094622121,0.22,0.0
0.9489677371058207,0.7257741971706344,0.3084032300324069,0.39896773710582073,0.5,0.0,0.3736612957559517,0.22,0.0
0.3915194410275478,0.37727916154132174,0.34060069871556525,0.1657597205137739,0.5,0.0,0.5184805589724522,0.32060069871556524,0.0
0.7012234264564043,0.7044893705825618,0.5,0.2955106294174382,0.5,0.0,0.5310212588348765,0.23122342645640442,0.0
0.3574934735281359,0.51,0.387915578921356,0.18,0.5,0.0,0.4995778946067799,0.2783376843145761,0.0
0.4631354518297996,0.5743227408510022,0.37686454817020043,0.12627090365959912,0.5,0.0,0.5,0.22,0.0
0.4523744171795107,0.48745813905983687,0.4271232515385321,0.27491627811967384,0.5,0.0,0.5423744171795107,0.22,0.0
0.3300502449160284,0.4433500816386762,0.4200251224580142,0.12329983672264772,0.5,0.0,0.5500251224580143,0.22,0.0
0.3616350908522634,0.4589099394318244,0.4297274848579561,0.1902725151420439,0.5,0.0,0.4802725151420439,0.22,0.0
0.42746614570152763,0.42527401618905863,0.3310960647562345,0.3341779514328241,0.5,0.0,0.5305480323781173,0.22,0.0
0.7305044613945031,0.7033828074403804,0.5094955386054969,0.28,0.5,0.0,0.5161127311651165,0.30086050046786494,0.0
0.8047152498877325,0.7830569500224536,0.5175125502020814,0.23,0.5,0.0,0.466113900044907,0.22,0.0
0.4438485466268893,0.5138485466268893,0.37,0.14871715112437023,0.5,0.0,0.5087171511243702,0.22,0.0
0.40621909725468497,0.44,0.2881095486273425,0.14432864588202746,0.5,0.0,0.4802738715683562,0.2497261284316438,0.0
0.4265497370185096,0.44,0.3103507889444711,0.17654973701850965,0.5,0.0,0.5203507889444711,0.2372513149074518,0.0
0.37727399561321046,0.45545200877357905,0.36045898464623666,0.1940890065801843,0.5,0.0,0.52,0.30136300219339474,0.0
0.49,0.5518705288810133,0.3537410577620266,0.22438841335696014,0.5,0.0,0.5625178844759469,0.22,0.0
0.7830618530854866,0.735674223702584,0.4826123706170973,0.2521628881487081,0.5,0.0,0.49693814691451343,0.22,0.0
0.40510155510953205,0.4499322965936453,0.33,0.17496614829682264,0.5,0.0,0.5350338517031774,0.24516925851588678,0.0
0.5015418352200239,0.46718061174000797,0.4015418352200239,0.3977091761001197,0.5,0.0,0.5084581647799761,0.22,0.0
0.4466858400539856,0.4406130327469039,0.40061303274690385,0.35877393450619227,0.5,0.0,0.5260728073070817,0.5112260654938078,0.0
0.4,0.3691520335457239,0.32305067784857466,0.16305067784857466,0.5,0.0,0.51,0.2822027113942986,0.0
0.47495908956412053,0.44487726869236166,0.36487726869236164,0.30512273130763834,0.5,0.0,0.5350409104358794,0.22,0.0
0.55,0.3983426387140689,0.34618781751026606,0.296906091244867,0.5,0.0,0.516906091244867,0.22,0.0
0.6962749531101793,0.49098116794281377,0.38470621483263445,0.15156873827754483,0.5,0.0,0.5358813555020967,0.22,0.0
0.3226056123684341,0.5293133927850802,0.3,0.1619190051535142,0.5,0.0,0.52,0.35492959175437727,0.0
0.4580444444251336,0.5906518518582888,0.3813037037165776,0.12,0.5,0.0,0.4993481481417112,0.2245629630080217,0.0
0.7660768143587227,0.603528805384521,0.38607681435872265,0.15901920358968066,0.5,0.0,0.5354903982051596,0.22,0.0
0.6928271095123686,0.5149649610977634,0.4471028126831581,0.2721378515853948,0.5,0.0,0.6035864452438157,0.22,0.0
0.4153472780113783,0.3611631804971554,0.3467447707457332,0.15325522925426685,0.5,0.0,0.5444184097514223,0.22,0.0
0.5691391243253142,0.4705165254048114,0.4808608756746857,0.16879477405544002,0.5,0.0,0.5193112994602515,0.25931129946025144,0.0
0.7903493243670506,0.5752867567510599,0.42528675675105987,0.5488529729957603,0.5,0.0,0.47356621624470047,0.3041397297468203,0.0
0.7198473999380565,0.56,0.3768701334159246,0.29954219981416963,0.5,0.0,0.5167175333539812,0.22984739993805653,0.0
0.2089864859408706,0.5685472992069529,0.4370945984139058,0.2585472992069529,0.5,0.0,0.5234797289113059,0.2604391867339177,0.0
0.30809171709523814,0.5090458585476191,0.35523853536309524,0.2933302524583334,0.5,0.0,0.49476146463690474,0.2885687878214286,0.0
0.4544672809718158,0.3975513821865856,0.4369158987852302,0.1772336404859079,0.5,0.0,0.5413831797570461,0.22,0.0
0.6849491859326544,0.49178523282380626,0.3732655812435393,0.1584180234455759,0.5,0.0,0.5617852328238063,0.22,0.0
0.3757801415323119,0.366054964616922,0.32605496461692207,0.14789007076615596,0.5,0.0,0.5463297877015322,0.2942198584676881,0.0
0.6697306507381235,0.6259427224165679,0.37838390442874076,0.5156733731546914,0.5,0.0,0.456481420940321,0.23946130147624692,0.0
0.37449583671256315,0.6576512489862311,0.38765124898623105,0.17,0.5,0.0,0.5546975020275379,0.22,0.0
0.7209921632712839,0.5560906716142814,0.35345597031431203,0.26662947681415855,1.0,0.0,0.55,0.25,0.0
0.8529132633434241,0.7770867366565759,0.41,0.36,0.5,0.0,0.4145218647676709,0.22,0.0
0.40141590290991935,0.44787614563512096,0.42,0.17212385436487906,0.5,0.0,0.5364602427252017,0.2571681941801613,0.0
0.46933383857910727,0.5433308071044636,0.3706661614208927,0.1386676771582146,0.5,0.0,0.5,0.22,0.0
0.6972233664158237,0.57,0.353883167920881,0.19,0.5,0.0,0.5161168320791191,0.3033196030101143,0.0
0.22924841336008522,0.5226012693119318,0.36,0.22739873068806818,0.5,0.0,0.5307515866399148,0.30075158663991475,0.0
0.7408797083308912,0.5151466180551486,0.49771992708272284,0.2222800729172772,0.5,0.0,0.3463195624963369,0.30198683680698013,0.0
0.4796031386328793,0.5922023539746595,0.3207937227342414,0.32440470794931897,0.5,0.0,0.5077976460253405,0.3988094158986379,0.0
0.7923667047138875,0.8108400456566648,0.5715266590572224,0.25389336377110994,0.5,0.0,0.5577867275422198,0.2623667047138874,0.0
0.3468905544909461,0.68,0.38655472275452696,0.09966416826358082,0.5,0.0,0.5256301848303154,0.24344527724547305,0.0
0.47432756533146153,0.6078362173342692,0.31567243466853845,0.2851464786601155,0.5,0.0,0.5,0.3281291746545002,0.0
0.20594066834745478,0.33603955443503014,0.33396044556496984,0.10495055695621233,0.5,0.0,0.4849505569562123,0.30405933165254523,0.0
0.37318731401381267,0.5712084573241248,0.3456042286620624,0.21362537197237463,0.5,0.0,0.4619788566896878,0.22,0.0
0.6563438257064655,0.6123348322437808,0.5564977516343289,0.1476651677562192,0.5,0.0,0.54,0.22,0.0
0.8248058862772188,0.5819411372278114,0.4940294313860943,0.18961177255443773,0.5,0.0,0.49038822744556226,0.23441765883165658,0.0
0.7445736355440329,0.7206718162694101,0.5184754548186556,0.29695090963731136,0.5,0.0,0.2791472710880659,0.22,0.0
0.5782894490441062,0.4308552754779469,0.3205701836519646,0.11256582643384068,0.5,0.0,0.4905701836519646,0.2208552754779469,0.0
0.7720756182794462,0.7641512365588923,0.5630189045698616,0.31584876344110774,0.5,0.0,0.5281134274191692,0.2909432862904154,0.0
0.4587255769894748,0.470424807670175,0.35042480767017503,0.23606201917543762,0.5,0.0,0.5343627884947375,0.22,0.0
0.5483080093764763,0.7166160187529524,0.35592196718233315,0.25407803281766683,0.5,0.0,0.4933839812470475,0.22,0.0
0.42576059051818277,0.44,0.3052992618522715,0.17788029525909138,0.5,0.0,0.5142394094818172,0.22,0.0
0.7584587006054536,0.7701504407265443,0.5783082598789092,0.22676696048436287,0.5,0.0,0.5035339209687257,0.2284587006054536,0.0
0.4481927308866742,0.19510058919552045,0.379678781855543,0.25329332008219463,0.5,0.0,0.5078715127422172,0.2381927308866742,0.0
0.71838276759512,0.67520215405061,0.35959569189878,0.18878707569633998,0.5,0.0,0.5816172324048801,0.22,0.0
