6.0,17.0,102.0,2.833,0.137,0.627,2.8,14.0,64.0,5.0,0.0
37.0,20.0,740.0,0.541,0.131,0.193,4.22,97.0,143.0,23.0,0.0
34.0,25.0,850.0,0.735,0.256,0.534,2.06,218.0,454.0,106.0,0.0
34.0,27.0,918.0,0.794,0.219,0.554,3.09,201.0,509.0,65.0,0.0
36.0,43.0,1548.0,1.194,0.117,0.183,3.07,181.0,283.0,59.0,0.0
16.0,29.0,464.0,1.813,0.144,0.496,2.58,67.0,230.0,26.0,0.0
86.0,67.0,5762.0,0.779,0.164,0.935,2.37,947.0,5386.0,399.0,0.0
101.0,99.0,9999.0,0.98,0.14,0.778,2.02,1398.0,7780.0,691.0,0.0
30.0,60.0,1800.0,2.0,0.154,0.457,1.85,278.0,823.0,150.0,0.0
32.0,106.0,3392.0,3.313,0.198,0.395,4.56,671.0,1341.0,147.0,0.0
32.0,350.0,11200.0,10.938,0.142,0.402,3.96,1588.0,4497.0,401.0,0.0
31.0,105.0,3255.0,3.387,0.242,0.456,4.89,787.0,1485.0,161.0,0.0
31.0,105.0,3255.0,3.387,0.224,0.417,5.35,728.0,1358.0,136.0,0.0
31.0,37.0,1147.0,1.194,0.189,0.555,2.07,217.0,637.0,105.0,0.0
28.0,61.0,1708.0,2.179,0.172,0.509,1.97,294.0,870.0,149.0,0.0
30.0,61.0,1830.0,2.033,0.157,0.483,1.88,288.0,884.0,153.0,0.0
29.0,61.0,1769.0,2.103,0.121,0.431,1.78,214.0,762.0,120.0,0.0
83.0,277.0,22991.0,3.337,0.18,0.365,6.86,4138.0,8387.0,603.0,0.0
83.0,314.0,26062.0,3.783,0.298,0.671,8.75,7772.0,17482.0,888.0,0.0
54.0,357.0,19278.0,6.611,0.299,0.655,6.4,5766.0,12626.0,901.0,0.0
54.0,357.0,19278.0,6.611,0.324,0.644,6.22,6238.0,12422.0,1003.0,0.0
83.0,315.0,26145.0,3.795,0.295,0.594,9.21,7725.0,15523.0,839.0,0.0
83.0,326.0,27058.0,3.928,0.286,0.671,7.55,7741.0,18149.0,1025.0,0.0
83.0,314.0,26062.0,3.783,0.282,0.619,8.77,7353.0,16139.0,838.0,0.0
197.0,198.0,39006.0,1.005,0.273,0.332,46.93,10654.0,12964.0,227.0,0.0
160.0,286.0,45760.0,1.788,0.201,0.226,55.42,9199.0,10347.0,166.0,0.0
91.0,285.0,25935.0,3.132,0.158,0.165,113.89,4100.0,4287.0,36.0,0.0
118.0,105.0,12390.0,0.89,0.052,0.105,3.33,642.0,1296.0,193.0,0.0
158.0,167.0,26386.0,1.057,0.16,0.276,8.24,4213.0,7279.0,511.0,0.0
11.0,48.0,528.0,4.364,0.237,0.39,7.35,125.0,206.0,17.0,0.0
41.89377029775071,1.0,41.89377029775071,0.02406373782134957,1.0,1.0,41.89377029775071,41.89377029775071,41.89377029775071,1.0,0.0
67.01221210339527,30.048848413581076,2013.6880552253713,0.44863502937655403,0.1696716656867398,0.4608059988240878,2.2621981786111482,341.1981786111485,927.5537220880233,150.76936251390197,0.0
11.736050782322845,28.05579687070862,286.3755429590944,3.089567994156646,0.13770263950433068,0.45949782816362245,3.7840928845925155,39.8215837025984,128.1523554762599,11.029736049566933,0.0
13.502718295201737,2.0,27.005436590403473,0.14946466216237742,0.5525760568266088,0.5525760568266088,14.834239431733913,14.834239431733913,14.834239431733913,1.0,0.0
7.708377255560858,10.64581137221957,77.35418862778043,1.501123643576461,0.1267654864516604,0.5015391579341835,1.89664289700866,9.86017238175247,38.80957400635526,5.101196750794408,0.0
43.81208793495871,1.0,43.81208793495871,0.02317632366592786,1.0,1.0,43.81208793495871,43.81208793495871,43.81208793495871,1.0,0.0
7.044107633589315,23.845623282437398,167.66919274808015,3.395037122136227,0.10194831412217029,0.3015286106871452,1.9175672709933218,17.110269083973286,50.44107633589315,8.955892366410685,0.0
24.220309295468056,1.0,24.220309295468056,0.0411144587329309,1.0,1.0,24.220309295468056,24.220309295468056,24.220309295468056,1.0,0.0
17.2363198202913,20.536380067390763,350.8358378434956,1.2259939926469996,0.10179975901160215,0.49367348309997505,1.672633789442114,36.327119371019556,171.45460022463587,21.390859797827716,0.0
24.7243554595039,5.437249183471222,110.39541530578538,0.36981545731572507,0.3531713485752039,0.7630550134165303,2.852240667305815,38.48481392892536,84.47335219338879,14.562750816528778,0.0
7.0,1.0,7.0,0.143,1.0,1.0,7.0,7.0,7.0,1.0,0.0
15.473274577331695,1.6316813556670762,24.316813556670763,0.11095627794303561,0.7068998509704767,0.7068998509704767,16.10495593299877,16.10495593299877,16.10495593299877,1.0,0.0
35.026087105275536,98.4872120355837,3254.407928366871,3.076991292893784,0.2671038372446592,0.45967084412539827,33.420747857208454,868.4690567185166,1496.4861896826978,142.6457793730086,0.0
21.065740688007907,42.59887085033722,508.85054210574106,3.833584566916071,0.25934103420996873,0.41148176366343153,6.8025219089205455,128.80534099180787,206.49101174087843,21.54185860312552,0.0
6.825495448356576,5.174504551643424,32.0,0.9404392068662841,0.41039914303637953,0.575501553311616,6.559560793133716,13.119121586267433,18.41274772417829,2.0,0.0
9.0,1.0,9.0,0.111,1.0,1.0,9.0,9.0,9.0,1.0,0.0
33.01767446241188,27.022434930328473,859.8232553758811,0.8964480912953643,0.2492392889471877,0.5245812316101846,2.3512306299673,213.6084270084296,449.6084270084296,101.03058845690718,0.0
43.53709514438468,62.771159796162806,2636.3134793884883,1.5395464960226701,0.12884430519534398,0.25969174505945253,7.336217343290358,339.8422154161676,685.0,46.6144201019186,0.0
42.230051802689474,7.505699484945865,167.2414507725812,0.6432121395603967,0.27624204288825405,0.38136743155706304,41.022259055066,47.092079932643074,63.21835677496133,2.9310140649767993,0.0
6.191213357365316,12.191213357365315,75.633053789941,1.9726564898967598,0.14186820036047976,0.5082635992790405,1.5389916136982302,10.764853429461265,38.33849350155721,7.0,0.0
15.797457005054095,130.49371722936246,1748.2025429949458,10.452764616968498,0.09922782351095054,0.17689225894007146,23.01652990638754,173.7657816433211,308.86050886161127,15.968324638266997,0.0
9.072806962042797,14.086184335403706,121.3907895569358,1.7331359968253914,0.205682017405107,0.5507800419309872,1.67,25.0,66.7548243671498,15.0,0.0
99.75643823481053,2.749080252169924,272.9227411822736,0.027988963026039086,0.4922950676436737,0.4977932281480136,133.4724075650977,133.4724075650977,135.22148781726764,1.0,0.0
168.7679903850339,471.65400120187076,79598.28767086152,2.7959441634544238,0.35208002403741523,0.5075561370132669,16.677121538394577,27998.542328110718,40287.59680009772,1680.7898617848623,0.0
14.710628066842112,1.0,14.710628066842112,0.06815748773263156,1.0,1.0,14.710628066842112,14.710628066842112,14.710628066842112,1.0,0.0
37.12745081885159,71.74509836229682,2663.4901967245937,1.9327451148394343,0.11222550005005288,0.23214709032393957,9.168135318030588,300.09806570833894,618.7255741971721,37.66667215904587,0.0
28.23383292706029,32.0,903.4826536659293,1.1336466829175884,0.4851940048752765,0.7376218426776133,7.096766585412058,438.16916463530146,666.4676658541206,61.76616707293971,0.0
9.0,1.0,9.0,0.111,1.0,1.0,9.0,9.0,9.0,1.0,0.0
15.501257276472877,7.285355063864892,104.7146449361351,0.5315652037062261,0.19437743889163359,0.7656054365533582,1.3362052387103278,20.466530850844425,80.17866123403378,15.178661234033777,0.0
13.0,1.0,13.0,0.077,1.0,1.0,13.0,13.0,13.0,1.0,0.0
83.0,321.39860212554896,26676.083976420563,3.8723649166089102,0.2897647800790963,0.6387902148788428,8.24439277014443,7734.307057637162,17050.520834699237,947.1945450320098,0.0
178.3479439620263,470.27534267299563,83867.09534329157,2.6399691972520944,0.3531308178765855,0.46778355169621044,18.17701987958914,29703.02206422089,39352.00300768231,1656.3596175368973,0.0
85.96135394431579,153.7057994199527,10260.75962192575,3.1503599626449765,0.14043590278422274,0.6960502765661266,2.4428257006960488,1439.4107645011595,7064.465579698388,627.7940962877041,0.0
63.0,67.00200410720106,4221.126258753667,1.063877911237186,0.47920718243063376,0.5720389992021955,55.34656960819245,2013.2521939544324,2400.9628431285555,43.148142156427774,0.0
134.8591066144399,261.23108449758746,31950.28312295886,2.519275454606017,0.2866273889003421,0.5167873934886393,26.1182516713975,9083.03460756856,15426.74172206983,587.3081625250459,0.0
16.0,29.460935831946024,471.3749733111364,1.8415780215806534,0.13892970584859374,0.4844766042013494,2.4463286087356533,65.61719250416193,228.1562566722159,26.92187166389205,0.0
8.0,1.0,8.0,0.125,1.0,1.0,8.0,8.0,8.0,1.0,0.0
21.04434530344107,12.596049724144482,239.7438038689924,0.7185261574972048,0.16038923204133082,0.4604531381241825,12.369924890569761,37.68474033102662,110.94577900692013,11.246320441368828,0.0
93.78253038241031,135.44481894782703,12374.085662822727,1.5161945715405334,0.28448770832886106,0.3589374671330119,20.932640773470908,3521.803101383094,4438.735628659782,175.00987971264766,0.0
11.3015748209831,5.424606294754225,60.32933075770353,0.5047389751206914,0.3586669287593549,0.5391387796836021,5.356151573688556,21.424606294754224,32.6031496419662,4.0,0.0
4.5701434480331775,7.4298565519668225,32.0,1.7861962069875585,0.35739837102877964,0.5399797593065225,5.713803793012442,11.427607586024884,17.28507172401659,2.0,0.0
4.0,5.0,20.0,1.25,0.35,0.8,2.33,7.0,16.0,3.0,0.0
38.6340611344921,92.22156533605488,3475.1809203786315,2.5184436010458313,0.14135532415933671,0.2929375210078139,4.687578098740232,485.7566006291822,1010.3175680653169,104.64407121824276,0.0
28.0,32.0,896.0,1.143,0.46259325490086234,0.7224791674199272,7.02068452488561,414.5248024123013,647.4335324275532,59.068452488561036,0.0
181.53704773923064,140.39300530435895,25488.678675407413,0.7740308249561544,0.5115121566069255,0.7413562465243554,14.90572072763872,12977.397256919283,18976.769788253223,1319.9258529751025,0.0
86.17343154283753,49.0,4222.498145599039,0.5736871248722991,0.1075542825864868,0.39854457174135133,2.1265799233689267,451.45057283608094,1682.9240591153994,215.33715224053958,0.0
9.0,1.0,9.0,0.111,1.0,1.0,9.0,9.0,9.0,1.0,0.0
85.57323635765808,67.85352728468385,5805.956655161219,0.7930832001972836,0.16442676364234193,0.7241787606830885,1.9731098126220088,956.3888001315224,4191.91532872729,516.3600016440297,0.0
