9.0,41.0,369.0,4.556,0.298,0.775,1.9,110.0,286.0,58.0,1.0
10.0,83.0,830.0,8.3,0.266,0.827,2.1,221.0,686.0,105.0,1.0
10.0,4.0,40.0,0.4,0.375,0.4,15.0,15.0,16.0,1.0,1.0
12.0,11.0,132.0,0.917,0.371,1.0,1.63,49.0,132.0,30.0,1.0
12.0,44.0,528.0,3.667,0.261,0.767,2.38,138.0,405.0,58.0,1.0
10.0,34.0,340.0,3.4,0.297,0.885,1.71,101.0,301.0,59.0,1.0
9.0,76.0,684.0,8.444,0.307,0.882,1.84,210.0,603.0,114.0,1.0
12.0,14.0,168.0,1.167,0.357,0.958,2.31,60.0,161.0,26.0,1.0
12.0,7.0,84.0,0.583,0.214,0.583,3.6,18.0,49.0,5.0,1.0
12.0,44.0,528.0,3.667,0.294,0.742,2.31,155.0,392.0,67.0,1.0
10.0,63.0,630.0,6.3,0.233,0.705,1.69,147.0,444.0,87.0,1.0
9.0,32.0,288.0,3.556,0.271,0.594,2.23,78.0,171.0,35.0,1.0
13.0,10.0,130.0,0.769,0.3,0.808,6.5,39.0,105.0,6.0,1.0
11.0,86.0,946.0,7.818,0.413,0.853,3.1,391.0,807.0,126.0,1.0
11.0,20.0,220.0,1.818,0.168,0.75,3.36,37.0,165.0,11.0,1.0
9.0,5.0,45.0,0.556,0.378,0.933,2.83,17.0,42.0,6.0,1.0
8.0,3.0,24.0,0.375,0.417,0.417,10.0,10.0,10.0,1.0,1.0
11.0,65.0,715.0,5.909,0.39,0.877,2.61,279.0,627.0,107.0,1.0
9.0,37.0,333.0,4.111,0.526,0.898,3.18,175.0,299.0,55.0,1.0
9.0,21.0,189.0,2.333,0.291,0.762,1.57,55.0,144.0,35.0,1.0
8.0,8.0,64.0,1.0,0.234,0.328,5.0,15.0,21.0,3.0,1.0
10.0,100.0,1000.0,10.0,0.436,0.91,2.53,436.0,910.0,172.0,1.0
9.0,85.0,765.0,9.444,0.302,0.812,1.82,231.0,621.0,127.0,1.0
9.0,32.0,288.0,3.556,0.302,0.781,2.07,87.0,225.0,42.0,1.0
11.0,101.0,1111.0,9.182,0.398,0.888,2.76,442.0,987.0,160.0,1.0
11.0,119.0,1309.0,10.818,0.261,0.798,1.88,341.0,1045.0,181.0,1.0
10.0,126.0,1260.0,12.6,0.425,0.862,2.68,536.0,1086.0,200.0,1.0
9.0,13.0,117.0,1.444,0.239,0.462,4.67,28.0,54.0,6.0,1.0
9.0,75.0,675.0,8.333,0.256,0.606,2.19,173.0,409.0,79.0,1.0
11.0,119.0,1309.0,10.818,0.236,0.747,1.75,309.0,978.0,177.0,1.0
10.0,44.0,440.0,4.4,0.393,0.852,3.15,173.0,375.0,55.0,1.0
9.0,40.0,360.0,4.444,0.356,0.967,2.29,128.0,348.0,56.0,1.0
8.0,48.0,384.0,6.0,0.302,0.914,1.76,116.0,351.0,66.0,1.0
9.0,44.0,396.0,4.889,0.46,0.937,2.84,182.0,371.0,64.0,1.0
9.0,47.0,423.0,5.222,0.274,0.747,2.42,116.0,316.0,48.0,1.0
9.0,40.0,360.0,4.444,0.319,0.919,2.35,115.0,331.0,49.0,1.0
11.0,77.0,847.0,7.0,0.345,0.874,2.43,292.0,740.0,120.0,1.0
9.0,41.0,369.0,4.556,0.301,0.886,1.91,111.0,327.0,58.0,1.0
14.0,185.0,2590.0,13.214,0.254,0.651,2.27,657.0,1687.0,289.0,1.0
10.0,152.0,1520.0,15.2,0.297,0.778,2.17,452.0,1182.0,208.0,1.0
9.0,123.0,1107.0,13.667,0.362,0.986,2.62,401.0,1091.0,153.0,1.0
10.0,131.0,1310.0,13.1,0.415,0.857,2.74,543.0,1123.0,198.0,1.0
1.0,12.0,12.0,12.0,0.583,1.0,3.5,7.0,12.0,2.0,1.0
6.0,27.0,162.0,4.5,0.154,0.481,2.78,25.0,78.0,9.0,1.0
7.0,15.0,105.0,2.143,0.324,0.762,3.09,34.0,80.0,11.0,1.0
7.0,58.0,406.0,8.286,0.202,0.751,2.34,82.0,305.0,35.0,1.0
7.0,46.0,322.0,6.571,0.155,0.587,4.17,50.0,189.0,12.0,1.0
1.0,27.0,27.0,27.0,0.593,1.0,4.0,16.0,27.0,4.0,1.0
7.0,17.0,119.0,2.429,0.227,0.58,2.7,27.0,69.0,10.0,1.0
2.0,31.0,62.0,15.5,0.194,0.516,2.0,12.0,32.0,6.0,1.0
1.0,12.0,12.0,12.0,0.583,1.0,3.5,7.0,12.0,2.0,1.0
2.0,17.0,34.0,8.5,0.324,1.0,2.75,11.0,34.0,4.0,1.0
2.0,11.0,22.0,5.5,0.409,0.955,9.0,9.0,21.0,1.0,1.0
2.0,19.0,38.0,9.5,0.237,1.0,1.8,9.0,38.0,5.0,1.0
7.0,107.0,749.0,15.286,0.27,0.654,1.6,202.0,490.0,126.0,1.0
5.0,9.0,45.0,1.8,0.267,0.778,1.71,12.0,35.0,7.0,1.0
11.0,9.0,99.0,0.818,0.485,0.727,6.0,48.0,72.0,8.0,1.0
11.0,8.0,88.0,0.727,0.705,1.0,7.75,62.0,88.0,8.0,1.0
11.0,8.0,88.0,0.727,0.443,0.466,39.0,39.0,41.0,1.0,1.0
11.0,7.0,77.0,0.636,0.597,1.0,5.75,46.0,77.0,8.0,1.0
11.0,7.0,77.0,0.636,0.468,1.0,3.6,36.0,77.0,10.0,1.0
11.0,9.0,99.0,0.818,0.475,0.636,15.67,47.0,63.0,3.0,1.0
11.0,8.0,88.0,0.727,0.511,0.852,9.0,45.0,75.0,5.0,1.0
10.0,38.0,380.0,3.8,0.387,0.887,2.49,147.0,337.0,59.0,1.0
8.0,20.0,160.0,2.5,0.5,1.0,2.76,80.0,160.0,29.0,1.0
9.0,36.0,324.0,4.0,0.54,0.929,2.87,175.0,301.0,61.0,1.0
10.0,98.0,980.0,9.8,0.391,0.835,2.41,383.0,818.0,159.0,1.0
10.0,49.0,490.0,4.9,0.52,0.961,2.97,255.0,471.0,86.0,1.0
10.0,21.0,210.0,2.1,0.329,0.843,2.56,69.0,177.0,27.0,1.0
9.0,19.0,171.0,2.111,0.292,0.76,2.63,50.0,130.0,19.0,1.0
9.0,55.0,495.0,6.111,0.299,1.0,1.92,148.0,495.0,77.0,1.0
9.0,14.0,126.0,1.556,0.127,0.937,1.78,16.0,118.0,9.0,1.0
8.0,23.0,184.0,2.875,0.288,1.0,1.47,53.0,184.0,36.0,1.0
8.0,35.0,280.0,4.375,0.379,0.886,1.66,106.0,248.0,64.0,1.0
9.0,96.0,864.0,10.667,0.281,0.815,1.96,243.0,704.0,124.0,1.0
9.0,66.0,594.0,7.333,0.323,0.805,2.0,192.0,478.0,96.0,1.0
9.0,34.0,306.0,3.778,0.337,0.817,1.81,103.0,250.0,57.0,1.0
8.0,83.0,664.0,10.375,0.325,0.908,1.76,216.0,603.0,123.0,1.0
8.0,80.0,640.0,10.0,0.303,0.922,1.72,194.0,590.0,113.0,1.0
9.0,95.0,855.0,10.556,0.285,0.723,2.1,244.0,618.0,116.0,1.0
8.0,80.0,640.0,10.0,0.298,0.883,1.72,191.0,565.0,111.0,1.0
10.0,13.0,130.0,1.3,0.108,0.685,2.33,14.0,89.0,6.0,1.0
8.0,70.0,560.0,8.75,0.341,0.918,1.66,191.0,514.0,115.0,1.0
11.0,84.0,924.0,7.636,0.262,0.82,1.69,242.0,758.0,143.0,1.0
9.0,99.0,891.0,11.0,0.27,0.818,1.93,241.0,729.0,125.0,1.0
9.0,80.0,720.0,8.889,0.293,0.868,1.85,211.0,625.0,114.0,1.0
11.0,101.0,1111.0,9.182,0.239,0.818,1.61,265.0,909.0,165.0,1.0
12.0,26.0,312.0,2.167,0.221,1.0,1.6,69.0,312.0,43.0,1.0
12.0,40.0,480.0,3.333,0.271,0.733,1.97,130.0,352.0,66.0,1.0
8.0,84.0,672.0,10.5,0.269,0.966,1.79,181.0,649.0,101.0,1.0
8.0,53.0,424.0,6.625,0.358,0.981,1.54,152.0,416.0,99.0,1.0
8.0,41.0,328.0,5.125,0.363,0.942,1.63,119.0,309.0,73.0,1.0
9.0,82.0,738.0,9.111,0.252,0.74,2.0,186.0,546.0,93.0,1.0
7.0,14.0,98.0,2.0,0.184,0.612,18.0,18.0,60.0,1.0,1.0
8.0,26.0,208.0,3.25,0.375,0.947,1.77,78.0,197.0,44.0,1.0
8.0,46.0,368.0,5.75,0.391,0.951,1.85,144.0,350.0,78.0,1.0
9.0,34.0,306.0,3.778,0.379,0.961,1.71,116.0,294.0,68.0,1.0
11.0,26.0,286.0,2.364,0.297,0.941,2.02,85.0,269.0,42.0,1.0
11.0,42.0,462.0,3.818,0.335,0.829,2.25,155.0,383.0,69.0,1.0
12.0,62.0,744.0,5.167,0.234,0.66,1.58,174.0,491.0,110.0,1.0
8.0,75.0,600.0,9.375,0.328,0.888,1.86,197.0,533.0,106.0,1.0
8.0,18.0,144.0,2.25,0.479,0.986,2.16,69.0,142.0,32.0,1.0
7.0,33.0,231.0,4.714,0.143,0.844,2.36,33.0,195.0,14.0,1.0
9.0,64.0,576.0,7.111,0.465,0.899,2.58,268.0,518.0,104.0,1.0
9.0,36.0,324.0,4.0,0.568,0.932,3.02,184.0,302.0,61.0,1.0
8.0,8.0,64.0,1.0,0.203,0.344,4.33,13.0,22.0,3.0,1.0
8.0,21.0,168.0,2.625,0.339,0.673,1.97,57.0,113.0,29.0,1.0
9.0,99.0,891.0,11.0,0.464,0.942,2.52,413.0,839.0,164.0,1.0
9.0,84.0,756.0,9.333,0.288,0.791,1.83,218.0,598.0,119.0,1.0
8.0,31.0,248.0,3.875,0.327,0.79,1.84,81.0,196.0,44.0,1.0
9.0,101.0,909.0,11.222,0.442,0.861,2.68,402.0,783.0,150.0,1.0
11.0,118.0,1298.0,10.727,0.26,0.817,2.01,338.0,1061.0,168.0,1.0
10.0,126.0,1260.0,12.6,0.41,0.833,2.63,516.0,1049.0,196.0,1.0
12.0,117.0,1404.0,9.75,0.22,0.673,1.68,309.0,945.0,184.0,1.0
9.0,35.0,315.0,3.889,0.263,0.667,2.86,83.0,210.0,29.0,1.0
9.0,46.0,414.0,5.111,0.292,0.676,1.92,121.0,280.0,63.0,1.0
8.0,44.0,352.0,5.5,0.426,0.938,3.26,150.0,330.0,46.0,1.0
8.0,48.0,384.0,6.0,0.31,0.807,1.92,119.0,310.0,62.0,1.0
8.0,40.0,320.0,5.0,0.403,0.991,2.53,129.0,317.0,51.0,1.0
8.0,45.0,360.0,5.625,0.469,0.956,2.91,169.0,344.0,58.0,1.0
9.0,20.0,180.0,2.222,0.261,0.556,2.35,47.0,100.0,20.0,1.0
9.0,22.0,198.0,2.444,0.298,0.965,2.11,59.0,191.0,28.0,1.0
8.0,41.0,328.0,5.125,0.335,0.933,2.08,110.0,306.0,53.0,1.0
8.0,43.0,344.0,5.375,0.349,0.814,2.26,120.0,280.0,53.0,1.0
11.0,301.0,3311.0,27.364,0.308,0.735,2.22,1019.0,2435.0,458.0,1.0
7.0,35.0,245.0,5.0,0.453,0.873,2.47,111.0,214.0,45.0,1.0
9.0,122.0,1098.0,13.556,0.339,0.947,2.57,372.0,1040.0,145.0,1.0
10.0,130.0,1300.0,13.0,0.425,0.773,2.79,552.0,1005.0,198.0,1.0
6.0,46.0,276.0,7.667,0.217,0.804,2.0,60.0,222.0,30.0,1.0
6.0,27.0,162.0,4.5,0.136,0.673,2.0,22.0,109.0,11.0,1.0
5.0,8.0,40.0,1.6,0.35,0.675,4.67,14.0,27.0,3.0,1.0
5.0,3.0,15.0,0.6,0.467,1.0,7.0,7.0,15.0,1.0,1.0
5.0,35.0,175.0,7.0,0.2,0.829,4.38,35.0,145.0,8.0,1.0
4.0,47.0,188.0,11.75,0.298,0.739,2.33,56.0,139.0,24.0,1.0
3.0,31.0,93.0,10.333,0.226,0.774,2.1,21.0,72.0,10.0,1.0
3.0,16.0,48.0,5.333,0.375,0.938,2.25,18.0,45.0,8.0,1.0
7.0,122.0,854.0,17.429,0.281,0.626,1.73,240.0,535.0,139.0,1.0
11.0,21.0,231.0,1.909,0.411,0.68,3.96,95.0,157.0,24.0,1.0
11.0,8.0,88.0,0.727,0.375,0.602,4.13,33.0,53.0,8.0,1.0
11.0,9.0,99.0,0.818,0.465,0.818,9.2,46.0,81.0,5.0,1.0
10.0,8.0,80.0,0.8,0.5,1.0,5.0,40.0,80.0,8.0,1.0
10.0,21.0,210.0,2.1,0.324,0.6,3.4,68.0,126.0,20.0,1.0
10.0,38.0,380.0,3.8,0.439,0.897,2.83,167.0,341.0,59.0,1.0
9.0,36.0,324.0,4.0,0.549,0.914,3.3,178.0,296.0,54.0,1.0
8.0,20.0,160.0,2.5,0.525,0.938,3.5,84.0,150.0,24.0,1.0
10.0,96.0,960.0,9.6,0.418,0.886,2.49,401.0,851.0,161.0,1.0
9.0,49.0,441.0,5.444,0.594,0.998,3.05,262.0,440.0,86.0,1.0
9.0,23.0,207.0,2.556,0.304,1.0,1.62,63.0,207.0,39.0,1.0
9.0,37.0,333.0,4.111,0.381,0.808,2.05,127.0,269.0,62.0,1.0
9.0,20.0,180.0,2.222,0.339,0.872,2.35,61.0,157.0,26.0,1.0
8.0,79.0,632.0,9.875,0.375,0.956,2.12,237.0,604.0,112.0,1.0
9.0,81.0,729.0,9.0,0.388,0.897,2.38,283.0,654.0,119.0,1.0
8.0,67.0,536.0,8.375,0.381,0.746,2.49,204.0,400.0,82.0,1.0
9.0,32.0,288.0,3.556,0.292,0.826,1.53,84.0,238.0,55.0,1.0
10.0,11.0,110.0,1.1,0.382,1.0,1.5,42.0,110.0,28.0,1.0
10.0,64.0,640.0,6.4,0.295,0.808,2.25,189.0,517.0,84.0,1.0
10.0,83.0,830.0,8.3,0.295,0.725,2.02,245.0,602.0,121.0,1.0
12.0,73.0,876.0,6.083,0.257,0.591,2.14,225.0,518.0,105.0,1.0
8.0,17.0,136.0,2.125,0.353,0.801,2.0,48.0,109.0,24.0,1.0
9.0,12.0,108.0,1.333,0.407,0.88,1.69,44.0,95.0,26.0,1.0
9.0,82.0,738.0,9.111,0.343,0.913,2.02,253.0,674.0,125.0,1.0
8.0,53.0,424.0,6.625,0.37,0.901,1.76,157.0,382.0,89.0,1.0
11.0,83.0,913.0,7.545,0.274,0.9,1.71,250.0,822.0,146.0,1.0
10.0,81.0,810.0,8.1,0.279,0.81,2.11,226.0,656.0,107.0,1.0
9.0,82.0,738.0,9.111,0.329,0.871,2.11,243.0,643.0,115.0,1.0
11.0,100.0,1100.0,9.091,0.269,0.765,1.9,296.0,842.0,156.0,1.0
25.0,71.0,1775.0,2.84,0.234,0.748,2.22,416.0,1328.0,187.0,1.0
9.0,82.0,738.0,9.111,0.247,0.935,2.09,182.0,690.0,87.0,1.0
9.0,97.0,873.0,10.778,0.328,0.921,1.77,286.0,804.0,162.0,1.0
9.0,32.0,288.0,3.556,0.333,0.861,1.68,96.0,248.0,57.0,1.0
8.0,82.0,656.0,10.25,0.398,0.951,2.51,261.0,624.0,104.0,1.0
12.0,13.0,156.0,1.083,0.372,0.981,2.32,58.0,153.0,25.0,1.0
12.0,8.0,96.0,0.667,0.198,1.0,2.11,19.0,96.0,9.0,1.0
12.0,43.0,516.0,3.583,0.293,0.791,2.29,151.0,408.0,66.0,1.0
8.0,75.0,600.0,9.375,0.415,0.91,2.37,249.0,546.0,105.0,1.0
11.0,84.0,924.0,7.636,0.251,0.681,1.77,232.0,629.0,131.0,1.0
19.0,123.0,2337.0,6.474,0.089,0.089,207.0,207.0,208.0,1.0,1.0
8.0,6.0,48.0,0.75,0.5,0.646,8.0,24.0,31.0,3.0,1.0
10.0,65.0,650.0,6.5,0.445,0.911,2.58,289.0,592.0,112.0,1.0
9.0,37.0,333.0,4.111,0.598,0.946,3.49,199.0,315.0,57.0,1.0
9.0,20.0,180.0,2.222,0.339,0.772,1.74,61.0,139.0,35.0,1.0
4.0,8.0,32.0,2.0,0.344,0.781,1.83,11.0,25.0,6.0,1.0
10.0,100.0,1000.0,10.0,0.449,0.874,2.82,449.0,874.0,159.0,1.0
9.0,32.0,288.0,3.556,0.365,0.781,2.23,105.0,225.0,47.0,1.0
9.0,82.0,738.0,9.111,0.337,0.817,2.01,249.0,603.0,124.0,1.0
10.0,101.0,1010.0,10.1,0.466,0.893,3.02,471.0,902.0,156.0,1.0
12.0,116.0,1392.0,9.667,0.246,0.707,1.99,343.0,984.0,172.0,1.0
10.0,126.0,1260.0,12.6,0.463,0.848,3.16,584.0,1068.0,185.0,1.0
9.0,86.0,774.0,9.556,0.301,0.647,2.22,233.0,501.0,105.0,1.0
11.0,115.0,1265.0,10.455,0.266,0.723,1.79,337.0,915.0,188.0,1.0
9.0,44.0,396.0,4.889,0.465,0.944,3.35,184.0,374.0,55.0,1.0
8.0,46.0,368.0,5.75,0.348,0.918,1.97,128.0,338.0,65.0,1.0
8.0,40.0,320.0,5.0,0.391,0.991,2.08,125.0,317.0,60.0,1.0
9.0,45.0,405.0,5.0,0.442,0.956,3.31,179.0,387.0,54.0,1.0
8.0,45.0,360.0,5.625,0.367,0.897,2.44,132.0,323.0,54.0,1.0
8.0,41.0,328.0,5.125,0.424,0.966,2.53,139.0,317.0,55.0,1.0
8.0,42.0,336.0,5.25,0.363,0.97,2.18,122.0,326.0,56.0,1.0
14.0,339.0,4746.0,24.214,0.248,0.547,2.44,1175.0,2596.0,481.0,1.0
10.0,123.0,1230.0,12.3,0.362,0.888,2.99,445.0,1092.0,149.0,1.0
10.0,131.0,1310.0,13.1,0.456,0.851,3.0,597.0,1115.0,199.0,1.0
8.0,14.0,112.0,1.75,0.223,0.661,3.57,25.0,74.0,7.0,1.0
9.0,174.0,1566.0,19.333,0.178,0.737,1.71,279.0,1154.0,163.0,1.0
8.0,45.0,360.0,5.625,0.156,0.725,1.87,56.0,261.0,30.0,1.0
7.0,27.0,189.0,3.857,0.101,0.619,3.8,19.0,117.0,5.0,1.0
1.0,9.0,9.0,9.0,0.778,1.0,7.0,7.0,9.0,1.0,1.0
8.0,122.0,976.0,15.25,0.227,0.65,1.44,222.0,634.0,154.0,1.0
11.0,96.0,1056.0,8.727,0.331,0.954,4.32,350.0,1007.0,81.0,1.0
10.0,20.0,200.0,2.0,0.435,0.89,2.9,87.0,178.0,30.0,1.0
9.0,97.0,873.0,10.778,0.466,0.973,2.42,407.0,849.0,168.0,1.0
9.0,21.0,189.0,2.333,0.354,0.878,2.68,67.0,166.0,25.0,1.0
9.0,80.0,720.0,8.889,0.338,0.954,2.04,243.0,687.0,119.0,1.0
11.0,85.0,935.0,7.727,0.25,0.664,1.73,234.0,621.0,135.0,1.0
9.0,76.0,684.0,8.444,0.363,0.874,2.18,248.0,598.0,114.0,1.0
8.0,2.0,16.0,0.25,0.563,0.563,9.0,9.0,9.0,1.0,1.0
9.0,33.0,297.0,3.667,0.259,0.774,1.67,77.0,230.0,46.0,1.0
9.0,120.0,1080.0,13.333,0.331,0.859,1.98,358.0,928.0,181.0,1.0
12.0,118.0,1416.0,9.833,0.253,0.767,1.95,358.0,1086.0,184.0,1.0
11.0,207.0,2277.0,18.818,0.268,0.723,1.84,610.0,1647.0,332.0,1.0
9.0,92.0,828.0,10.222,0.365,0.954,2.2,302.0,790.0,137.0,1.0
9.0,93.0,837.0,10.333,0.323,0.888,2.06,270.0,743.0,131.0,1.0
9.0,43.0,387.0,4.778,0.377,0.922,2.25,146.0,357.0,65.0,1.0
7.0,9.0,63.0,1.286,0.333,0.492,21.0,21.0,31.0,1.0,1.0
3.0,7.0,21.0,2.333,0.619,0.619,13.0,13.0,13.0,1.0,1.0
6.0,17.0,102.0,2.833,0.275,0.824,2.0,28.0,84.0,14.0,1.0
6.0,22.0,132.0,3.667,0.197,1.0,2.89,26.0,132.0,9.0,1.0
6.0,29.0,174.0,4.833,0.293,0.92,1.5,51.0,160.0,34.0,1.0
5.0,46.0,230.0,9.2,0.278,0.835,2.21,64.0,192.0,29.0,1.0
5.0,30.0,150.0,6.0,0.16,0.66,1.71,24.0,99.0,14.0,1.0
4.0,16.0,64.0,4.0,0.391,0.938,1.67,25.0,60.0,15.0,1.0
7.0,45.0,315.0,6.429,0.2,0.775,1.91,63.0,244.0,33.0,1.0
7.0,27.0,189.0,3.857,0.238,0.741,2.81,45.0,140.0,16.0,1.0
10.0,122.0,1220.0,12.2,0.273,0.54,2.03,333.0,659.0,164.0,1.0
11.0,49.0,539.0,4.455,0.343,0.666,4.3,185.0,359.0,43.0,1.0
11.0,35.0,385.0,3.182,0.335,0.584,4.78,129.0,225.0,27.0,1.0
10.0,38.0,380.0,3.8,0.434,0.892,2.89,165.0,339.0,57.0,1.0
9.0,36.0,324.0,4.0,0.552,0.926,3.51,179.0,300.0,51.0,1.0
10.0,98.0,980.0,9.8,0.448,0.881,2.74,439.0,863.0,160.0,1.0
9.0,21.0,189.0,2.333,0.529,0.958,3.33,100.0,181.0,30.0,1.0
10.0,49.0,490.0,4.9,0.551,0.943,3.07,270.0,462.0,88.0,1.0
1.0,49.0,49.0,49.0,0.286,1.0,7.0,14.0,49.0,2.0,1.0
10.0,24.0,240.0,2.4,0.267,0.821,2.06,64.0,197.0,31.0,1.0
9.0,36.0,324.0,4.0,0.42,0.889,2.0,136.0,288.0,68.0,1.0
9.0,21.0,189.0,2.333,0.392,0.899,2.74,74.0,170.0,27.0,1.0
9.0,78.0,702.0,8.667,0.349,0.863,2.17,245.0,606.0,113.0,1.0
11.0,67.0,737.0,6.091,0.331,0.844,2.28,244.0,622.0,107.0,1.0
10.0,33.0,330.0,3.3,0.367,0.864,1.95,121.0,285.0,62.0,1.0
10.0,79.0,790.0,7.9,0.385,0.88,2.13,304.0,695.0,143.0,1.0
10.0,80.0,800.0,8.0,0.314,0.799,2.06,251.0,639.0,122.0,1.0
11.0,97.0,1067.0,8.818,0.297,0.666,2.4,317.0,711.0,132.0,1.0
9.0,82.0,738.0,9.111,0.389,0.92,2.33,287.0,679.0,123.0,1.0
9.0,69.0,621.0,7.667,0.343,0.876,1.75,213.0,544.0,122.0,1.0
12.0,84.0,1008.0,7.0,0.282,0.778,1.91,284.0,784.0,149.0,1.0
9.0,82.0,738.0,9.111,0.379,0.879,2.35,280.0,649.0,119.0,1.0
10.0,11.0,110.0,1.1,0.373,1.0,1.58,41.0,110.0,26.0,1.0
10.0,63.0,630.0,6.3,0.294,0.895,2.2,185.0,564.0,84.0,1.0
