2.0,4.0,4.0,3.0,2.0,9.0,2.0,2.0,2.0,8.0,2.0,9.0,1.0,6.0,1.0,7.0,0.0
1.0,3.0,2.0,2.0,1.0,10.0,2.0,3.0,1.0,9.0,2.0,9.0,2.0,6.0,1.0,7.0,0.0
1.0,3.0,3.0,2.0,1.0,8.0,3.0,2.0,2.0,7.0,2.0,8.0,2.0,6.0,2.0,7.0,0.0
2.0,4.0,4.0,2.0,2.0,11.0,2.0,2.0,1.0,9.0,2.0,9.0,2.0,7.0,2.0,9.0,0.0
1.0,3.0,2.0,1.0,1.0,9.0,3.0,1.0,1.0,8.0,3.0,9.0,1.0,6.0,1.0,8.0,0.0
3.0,5.0,5.0,3.0,2.0,8.0,2.0,2.0,2.0,8.0,2.0,8.0,2.0,6.0,3.0,7.0,0.0
2.0,6.0,4.0,4.0,2.0,11.0,3.0,3.0,2.0,10.0,1.0,9.0,2.0,6.0,2.0,8.0,0.0
3.0,4.0,5.0,3.0,2.0,8.0,2.0,2.0,2.0,8.0,2.0,8.0,2.0,7.0,3.0,7.0,0.0
2.0,1.0,4.0,2.0,1.0,8.0,2.0,2.0,1.0,7.0,2.0,8.0,2.0,6.0,3.0,6.0,0.0
3.0,7.0,5.0,4.0,2.0,8.0,3.0,3.0,3.0,7.0,2.0,8.0,3.0,6.0,3.0,8.0,0.0
2.0,5.0,3.0,3.0,2.0,11.0,3.0,2.0,2.0,9.0,2.0,9.0,2.0,6.0,2.0,8.0,0.0
3.0,5.0,5.0,4.0,2.0,10.0,2.0,2.0,2.0,8.0,2.0,9.0,3.0,5.0,2.0,8.0,0.0
3.0,2.0,5.0,4.0,2.0,10.0,2.0,2.0,2.0,9.0,1.0,8.0,2.0,6.0,3.0,8.0,0.0
3.0,7.0,4.0,5.0,3.0,9.0,4.0,3.0,1.0,8.0,1.0,8.0,2.0,6.0,1.0,8.0,0.0
3.0,7.0,5.0,5.0,3.0,10.0,2.0,2.0,2.0,9.0,2.0,8.0,2.0,6.0,4.0,8.0,0.0
3.0,2.0,6.0,4.0,2.0,10.0,2.0,2.0,2.0,9.0,1.0,8.0,2.0,6.0,2.0,8.0,0.0
3.0,5.0,5.0,3.0,2.0,11.0,2.0,2.0,2.0,9.0,2.0,9.0,2.0,6.0,2.0,8.0,0.0
2.0,7.0,4.0,5.0,2.0,8.0,3.0,2.0,2.0,7.0,1.0,8.0,2.0,6.0,2.0,7.0,0.0
2.0,4.0,4.0,3.0,2.0,8.0,2.0,2.0,2.0,7.0,2.0,8.0,2.0,6.0,2.0,7.0,0.0
2.0,3.0,3.0,1.0,1.0,8.0,2.0,2.0,1.0,7.0,2.0,8.0,2.0,7.0,2.0,7.0,0.0
2.0,6.0,4.0,4.0,2.0,11.0,3.0,3.0,2.0,10.0,1.0,9.0,2.0,6.0,2.0,8.0,0.0
2.0,1.0,4.0,2.0,1.0,7.0,2.0,2.0,1.0,6.0,2.0,8.0,2.0,7.0,2.0,7.0,0.0
2.0,6.0,4.0,4.0,2.0,8.0,2.0,2.0,2.0,7.0,2.0,8.0,2.0,6.0,3.0,6.0,0.0
3.0,2.0,6.0,4.0,3.0,8.0,1.0,2.0,2.0,7.0,2.0,8.0,2.0,7.0,3.0,7.0,0.0
3.0,2.0,5.0,4.0,2.0,8.0,2.0,2.0,2.0,8.0,1.0,8.0,2.0,6.0,3.0,7.0,0.0
2.0,4.0,3.0,3.0,2.0,10.0,2.0,2.0,2.0,9.0,2.0,9.0,1.0,6.0,2.0,8.0,0.0
2.0,5.0,4.0,4.0,2.0,8.0,3.0,2.0,2.0,8.0,2.0,8.0,2.0,6.0,2.0,7.0,0.0
3.0,2.0,6.0,4.0,2.0,8.0,2.0,2.0,2.0,6.0,2.0,7.0,3.0,7.0,3.0,7.0,0.0
2.0,1.0,4.0,3.0,2.0,8.0,2.0,2.0,1.0,7.0,2.0,8.0,2.0,6.0,2.0,7.0,0.0
2.0,3.0,3.0,2.0,1.0,9.0,2.0,2.0,1.0,8.0,2.0,10.0,1.0,6.0,2.0,8.0,0.0
2.0,7.0,4.0,4.0,1.0,8.0,4.0,3.0,2.0,7.0,2.0,8.0,3.0,6.0,2.0,8.0,0.0
3.0,4.0,5.0,2.0,2.0,9.0,1.0,2.0,1.0,8.0,2.0,8.0,2.0,6.0,3.0,8.0,0.0
2.0,1.0,4.0,2.0,1.0,8.0,2.0,2.0,1.0,7.0,2.0,8.0,2.0,7.0,2.0,7.0,0.0
3.0,6.0,5.0,4.0,2.0,8.0,4.0,3.0,0.0,7.0,1.0,8.0,2.0,7.0,1.0,8.0,0.0
2.0,2.0,4.0,3.0,2.0,7.0,2.0,2.0,2.0,6.0,1.0,8.0,2.0,6.0,2.0,7.0,0.0
3.0,7.0,5.0,5.0,3.0,10.0,2.0,2.0,2.0,9.0,1.0,8.0,2.0,6.0,3.0,8.0,0.0
2.0,5.0,4.0,4.0,2.0,11.0,2.0,2.0,2.0,9.0,2.0,9.0,2.0,6.0,2.0,8.0,0.0
2.0,3.0,4.0,1.0,1.0,10.0,2.0,3.0,1.0,9.0,2.0,9.0,1.0,6.0,1.0,8.0,0.0
3.0,6.0,5.0,4.0,2.0,10.0,3.0,2.0,2.0,8.0,3.0,10.0,2.0,6.0,2.0,7.0,0.0
2.0,2.0,4.0,3.0,2.0,8.0,2.0,2.0,2.0,8.0,1.0,8.0,2.0,6.0,2.0,7.0,0.0
3.0,7.0,5.0,5.0,3.0,8.0,2.0,2.0,2.0,7.0,2.0,7.0,2.0,6.0,3.0,7.0,0.0
3.0,4.0,5.0,3.0,2.0,10.0,1.0,3.0,2.0,9.0,2.0,9.0,3.0,6.0,2.0,8.0,0.0
3.0,7.0,4.0,5.0,2.0,9.0,3.0,3.0,3.0,9.0,1.0,8.0,2.0,6.0,2.0,7.0,0.0
2.0,5.0,4.0,4.0,2.0,11.0,3.0,3.0,2.0,10.0,2.0,9.0,2.0,6.0,2.0,8.0,0.0
2.0,3.0,4.0,2.0,1.0,10.0,2.0,3.0,2.0,10.0,2.0,10.0,2.0,6.0,2.0,8.0,0.0
2.0,4.0,4.0,3.0,1.0,8.0,2.0,2.0,2.0,7.0,2.0,8.0,2.0,6.0,2.0,7.0,0.0
1.0,3.0,2.0,1.0,1.0,7.0,2.0,2.0,1.0,7.0,2.0,8.0,1.0,6.0,1.0,7.0,0.0
1.0,3.0,2.0,1.0,1.0,11.0,3.0,3.0,2.0,10.0,2.0,9.0,1.0,6.0,1.0,8.0,0.0
2.0,4.0,3.0,3.0,1.0,8.0,2.0,2.0,1.0,7.0,2.0,8.0,2.0,7.0,2.0,7.0,0.0
2.0,4.0,4.0,3.0,2.0,8.0,2.0,2.0,2.0,7.0,2.0,8.0,2.0,6.0,2.0,7.0,0.0
3.0,5.0,6.0,3.0,2.0,9.0,2.0,2.0,2.0,8.0,2.0,10.0,3.0,7.0,2.0,8.0,0.0
2.0,1.0,3.0,2.0,1.0,9.0,3.0,2.0,2.0,8.0,2.0,8.0,2.0,6.0,2.0,8.0,0.0
2.0,3.0,3.0,2.0,1.0,10.0,2.0,3.0,1.0,10.0,2.0,9.0,2.0,6.0,2.0,8.0,0.0
2.0,3.0,3.0,2.0,1.0,8.0,2.0,2.0,1.0,8.0,2.0,8.0,2.0,6.0,3.0,8.0,0.0
2.0,3.0,3.0,2.0,1.0,11.0,2.0,2.0,1.0,9.0,2.0,9.0,1.0,6.0,2.0,8.0,0.0
2.0,3.0,4.0,4.0,1.0,9.0,5.0,3.0,1.0,8.0,1.0,8.0,2.0,7.0,2.0,8.0,0.0
2.0,4.0,4.0,3.0,2.0,11.0,2.0,3.0,1.0,9.0,2.0,9.0,2.0,6.0,2.0,9.0,0.0
2.0,4.0,4.0,2.0,1.0,11.0,2.0,3.0,2.0,9.0,2.0,9.0,1.0,6.0,2.0,8.0,0.0
2.0,1.0,4.0,2.0,2.0,7.0,2.0,2.0,2.0,7.0,2.0,8.0,2.0,7.0,3.0,7.0,0.0
3.0,4.0,5.0,3.0,2.0,10.0,2.0,2.0,1.0,9.0,2.0,9.0,2.0,6.0,2.0,8.0,0.0
2.0,3.0,3.0,2.0,1.0,10.0,2.0,2.0,1.0,9.0,2.0,9.0,1.0,6.0,2.0,8.0,0.0
2.0,2.0,4.0,3.0,1.0,7.0,3.0,2.0,2.0,6.0,1.0,8.0,2.0,6.0,2.0,7.0,0.0
3.0,6.0,5.0,4.0,2.0,8.0,2.0,2.0,2.0,7.0,1.0,8.0,2.0,6.0,3.0,7.0,0.0
2.0,2.0,4.0,3.0,2.0,8.0,2.0,1.0,1.0,7.0,2.0,8.0,2.0,7.0,3.0,7.0,0.0
2.0,4.0,4.0,2.0,2.0,10.0,2.0,2.0,2.0,9.0,2.0,8.0,2.0,6.0,2.0,8.0,0.0
2.0,4.0,3.0,3.0,1.0,11.0,3.0,3.0,2.0,11.0,2.0,9.0,1.0,6.0,2.0,9.0,0.0
2.0,4.0,3.0,3.0,1.0,11.0,3.0,2.0,2.0,9.0,2.0,9.0,1.0,6.0,2.0,8.0,0.0
2.0,4.0,4.0,3.0,2.0,7.0,2.0,2.0,1.0,6.0,2.0,8.0,2.0,7.0,3.0,6.0,0.0
3.0,3.0,5.0,4.0,2.0,8.0,2.0,2.0,2.0,6.0,2.0,8.0,2.0,7.0,2.0,7.0,0.0
2.0,4.0,3.0,3.0,1.0,11.0,3.0,3.0,2.0,11.0,2.0,9.0,2.0,6.0,2.0,9.0,0.0
2.0,7.0,4.0,5.0,2.0,9.0,3.0,2.0,2.0,8.0,1.0,8.0,2.0,6.0,3.0,8.0,0.0
3.0,4.0,5.0,3.0,2.0,10.0,2.0,2.0,1.0,8.0,2.0,9.0,4.0,5.0,2.0,9.0,0.0
2.0,1.0,3.0,2.0,1.0,8.0,2.0,2.0,1.0,7.0,2.0,8.0,2.0,7.0,2.0,7.0,0.0
2.0,3.0,4.0,4.0,1.0,10.0,5.0,3.0,1.0,8.0,1.0,8.0,2.0,7.0,2.0,8.0,0.0
1.0,3.0,2.0,2.0,1.0,10.0,3.0,2.0,1.0,9.0,2.0,9.0,1.0,6.0,1.0,8.0,0.0
3.0,5.0,5.0,4.0,2.0,9.0,2.0,1.0,2.0,8.0,2.0,9.0,2.0,6.0,2.0,8.0,0.0
2.0,1.0,4.0,3.0,2.0,8.0,1.0,2.0,2.0,8.0,2.0,8.0,3.0,6.0,3.0,7.0,0.0
3.0,5.0,6.0,6.0,2.0,8.0,3.0,3.0,2.0,7.0,1.0,8.0,3.0,6.0,3.0,8.0,0.0
2.0,6.0,4.0,4.0,2.0,8.0,4.0,2.0,1.0,7.0,2.0,8.0,2.0,6.0,2.0,8.0,0.0
1.0,3.0,2.0,2.0,1.0,10.0,2.0,2.0,1.0,9.0,2.0,9.0,1.0,6.0,2.0,8.0,0.0
2.0,4.0,4.0,2.0,2.0,11.0,2.0,3.0,2.0,10.0,2.0,10.0,2.0,6.0,2.0,9.0,0.0
2.0,2.0,4.0,4.0,2.0,8.0,2.0,2.0,2.0,8.0,2.0,8.0,2.0,6.0,3.0,7.0,0.0
3.0,6.0,4.0,4.0,2.0,10.0,2.0,2.0,3.0,8.0,2.0,8.0,2.0,6.0,2.0,8.0,0.0
1.0,3.0,3.0,2.0,1.0,11.0,2.0,3.0,2.0,10.0,2.0,9.0,1.0,6.0,2.0,8.0,0.0
2.0,5.0,4.0,3.0,2.0,7.0,3.0,1.0,2.0,6.0,2.0,8.0,3.0,5.0,2.0,8.0,0.0
2.0,4.0,4.0,3.0,2.0,11.0,2.0,2.0,2.0,9.0,2.0,9.0,2.0,6.0,2.0,8.0,0.0
2.0,6.0,3.0,4.0,2.0,9.0,4.0,2.0,0.0,8.0,2.0,8.0,2.0,6.0,1.0,8.0,0.0
2.0,1.0,4.0,1.0,1.0,8.0,4.0,2.0,0.0,7.0,2.0,8.0,2.0,6.0,2.0,8.0,0.0
2.0,4.0,4.0,6.0,2.0,8.0,3.0,3.0,3.0,7.0,1.0,8.0,3.0,6.0,3.0,8.0,0.0
3.0,6.0,5.0,4.0,2.0,11.0,3.0,2.0,2.0,9.0,2.0,9.0,2.0,6.0,3.0,9.0,0.0
3.0,5.0,6.0,3.0,2.0,8.0,2.0,2.0,2.0,6.0,1.0,8.0,2.0,6.0,2.0,7.0,0.0
2.0,6.0,4.0,4.0,3.0,8.0,3.0,2.0,1.0,7.0,2.0,8.0,1.0,7.0,2.0,8.0,0.0
3.0,5.0,6.0,4.0,2.0,9.0,2.0,2.0,2.0,8.0,1.0,8.0,2.0,6.0,2.0,7.0,0.0
2.0,4.0,4.0,3.0,1.0,12.0,3.0,3.0,2.0,10.0,1.0,9.0,1.0,6.0,2.0,9.0,0.0
2.0,5.0,4.0,3.0,2.0,8.0,2.0,2.0,2.0,8.0,2.0,8.0,2.0,6.0,2.0,7.0,0.0
2.0,2.0,4.0,3.0,2.0,7.0,2.0,2.0,2.0,6.0,2.0,8.0,2.0,7.0,3.0,7.0,0.0
3.0,2.0,5.0,3.0,2.0,8.0,2.0,2.0,2.0,7.0,2.0,8.0,2.0,7.0,2.0,7.0,0.0
2.0,4.0,4.0,6.0,2.0,7.0,3.0,3.0,3.0,7.0,1.0,8.0,3.0,6.0,3.0,8.0,0.0
3.0,7.0,4.0,5.0,3.0,8.0,3.0,2.0,2.0,7.0,2.0,8.0,2.0,6.0,3.0,7.0,0.0
1.0,1.0,3.0,2.0,1.0,7.0,2.0,2.0,1.0,7.0,2.0,8.0,1.0,6.0,2.0,7.0,0.0
2.0,3.0,3.0,2.0,1.0,10.0,2.0,2.0,1.0,9.0,2.0,9.0,1.0,6.0,2.0,8.0,0.0
2.0,2.0,4.0,3.0,2.0,7.0,2.0,1.0,2.0,6.0,2.0,8.0,2.0,6.0,2.0,7.0,0.0
2.0,6.0,4.0,4.0,2.0,7.0,4.0,2.0,0.0,6.0,2.0,8.0,2.0,6.0,1.0,7.0,0.0
2.0,7.0,4.0,4.0,1.0,8.0,4.0,3.0,1.0,7.0,1.0,8.0,2.0,6.0,2.0,8.0,0.0
2.0,3.0,3.0,2.0,1.0,10.0,2.0,2.0,1.0,8.0,2.0,9.0,2.0,5.0,1.0,9.0,0.0
3.0,6.0,4.0,4.0,3.0,8.0,2.0,2.0,2.0,7.0,2.0,8.0,2.0,6.0,2.0,7.0,0.0
3.0,6.0,5.0,4.0,3.0,8.0,2.0,2.0,2.0,7.0,2.0,8.0,2.0,6.0,2.0,7.0,0.0
2.0,4.0,4.0,3.0,2.0,8.0,2.0,2.0,1.0,7.0,2.0,8.0,2.0,7.0,3.0,6.0,0.0
2.0,1.0,4.0,2.0,1.0,9.0,2.0,2.0,1.0,8.0,2.0,8.0,2.0,6.0,2.0,7.0,0.0
2.0,4.0,4.0,3.0,2.0,11.0,2.0,2.0,2.0,9.0,2.0,9.0,2.0,6.0,1.0,8.0,0.0
2.0,4.0,4.0,3.0,2.0,7.0,2.0,2.0,2.0,7.0,2.0,8.0,2.0,6.0,3.0,7.0,0.0
2.0,3.0,3.0,2.0,1.0,9.0,2.0,1.0,1.0,8.0,2.0,9.0,1.0,6.0,1.0,8.0,0.0
3.0,5.0,6.0,4.0,2.0,8.0,2.0,2.0,2.0,7.0,1.0,8.0,2.0,7.0,2.0,7.0,0.0
3.0,2.0,5.0,3.0,2.0,8.0,2.0,2.0,2.0,6.0,1.0,8.0,2.0,6.0,2.0,7.0,0.0
2.0,4.0,4.0,3.0,2.0,11.0,2.0,3.0,2.0,11.0,2.0,10.0,2.0,6.0,2.0,9.0,0.0
2.0,3.0,3.0,1.0,1.0,11.0,2.0,3.0,1.0,9.0,2.0,9.0,1.0,6.0,2.0,8.0,0.0
3.0,4.0,5.0,3.0,2.0,8.0,2.0,2.0,2.0,7.0,2.0,8.0,2.0,6.0,3.0,6.0,0.0
3.0,3.0,5.0,4.0,2.0,6.0,3.0,3.0,2.0,6.0,2.0,8.0,3.0,6.0,3.0,7.0,0.0
2.0,3.0,4.0,2.0,1.0,8.0,2.0,2.0,2.0,7.0,2.0,8.0,2.0,6.0,2.0,7.0,0.0
3.0,2.0,5.0,4.0,2.0,8.0,2.0,2.0,2.0,7.0,1.0,8.0,2.0,6.0,2.0,7.0,0.0
3.0,5.0,5.0,3.0,2.0,8.0,2.0,2.0,2.0,7.0,1.0,8.0,2.0,6.0,2.0,7.0,0.0
1.0,3.0,2.0,2.0,1.0,9.0,2.0,2.0,1.0,8.0,2.0,8.0,1.0,6.0,1.0,8.0,0.0
2.0,4.0,4.0,3.0,2.0,10.0,2.0,2.0,2.0,9.0,2.0,9.0,2.0,6.0,2.0,8.0,0.0
3.0,5.0,5.0,4.0,2.0,7.0,2.0,1.0,2.0,6.0,2.0,8.0,3.0,5.0,3.0,7.0,0.0
2.0,7.0,4.0,5.0,2.0,8.0,4.0,2.0,1.0,7.0,1.0,8.0,2.0,6.0,1.0,8.0,0.0
2.0,5.0,4.0,4.0,2.0,10.0,2.0,2.0,2.0,9.0,2.0,9.0,2.0,6.0,2.0,8.0,0.0
3.0,6.0,5.0,4.0,3.0,8.0,3.0,2.0,2.0,6.0,2.0,7.0,2.0,6.0,2.0,6.0,0.0
2.0,4.0,4.0,3.0,2.0,9.0,2.0,2.0,2.0,9.0,2.0,8.0,2.0,6.0,3.0,8.0,0.0
2.0,6.0,3.0,4.0,2.0,9.0,5.0,2.0,0.0,8.0,2.0,8.0,2.0,6.0,1.0,8.0,0.0
2.0,4.0,4.0,3.0,2.0,10.0,2.0,2.0,2.0,9.0,2.0,9.0,2.0,6.0,2.0,8.0,0.0
2.0,3.0,3.0,2.0,1.0,10.0,2.0,2.0,1.0,9.0,2.0,9.0,1.0,6.0,1.0,8.0,0.0
3.0,6.0,5.0,4.0,1.0,9.0,4.0,3.0,1.0,7.0,1.0,8.0,3.0,6.0,2.0,8.0,0.0
2.0,6.0,4.0,4.0,2.0,8.0,3.0,2.0,2.0,7.0,1.0,8.0,2.0,7.0,3.0,7.0,0.0
3.0,5.0,6.0,4.0,2.0,10.0,2.0,2.0,2.0,8.0,2.0,9.0,4.0,6.0,2.0,9.0,0.0
2.0,2.0,4.0,3.0,2.0,8.0,3.0,2.0,3.0,8.0,1.0,8.0,2.0,6.0,2.0,7.0,0.0
2.0,4.0,4.0,6.0,2.0,7.0,3.0,3.0,3.0,7.0,1.0,8.0,3.0,6.0,3.0,8.0,0.0
3.0,4.0,5.0,3.0,2.0,10.0,2.0,2.0,2.0,9.0,2.0,9.0,2.0,6.0,2.0,8.0,0.0
2.0,7.0,4.0,5.0,2.0,10.0,3.0,2.0,2.0,9.0,2.0,9.0,2.0,6.0,2.0,8.0,0.0
3.0,3.0,5.0,5.0,2.0,9.0,4.0,3.0,1.0,8.0,1.0,8.0,2.0,7.0,2.0,8.0,0.0
3.0,2.0,5.0,3.0,2.0,8.0,2.0,2.0,2.0,7.0,1.0,8.0,2.0,6.0,2.0,7.0,0.0
3.0,1.0,5.0,3.0,2.0,8.0,2.0,2.0,2.0,7.0,1.0,8.0,2.0,7.0,2.0,7.0,0.0
2.0,3.0,4.0,2.0,2.0,9.0,1.0,2.0,1.0,8.0,2.0,10.0,2.0,6.0,2.0,7.0,0.0
2.0,6.0,4.0,4.0,2.0,10.0,3.0,1.0,2.0,8.0,3.0,9.0,2.0,6.0,2.0,8.0,0.0
2.0,5.0,4.0,4.0,2.0,7.0,2.0,2.0,2.0,6.0,2.0,8.0,2.0,7.0,2.0,7.0,0.0
2.0,7.0,4.0,5.0,3.0,11.0,2.0,2.0,2.0,9.0,2.0,9.0,2.0,6.0,2.0,7.0,0.0
3.0,5.0,5.0,4.0,2.0,10.0,2.0,2.0,2.0,9.0,2.0,9.0,2.0,6.0,2.0,8.0,0.0
3.0,5.0,6.0,4.0,3.0,11.0,1.0,2.0,2.0,9.0,2.0,9.0,3.0,7.0,3.0,9.0,0.0
2.0,2.0,4.0,4.0,2.0,8.0,2.0,2.0,2.0,8.0,2.0,8.0,2.0,6.0,3.0,7.0,0.0
3.0,4.0,5.0,3.0,2.0,10.0,1.0,3.0,2.0,10.0,2.0,10.0,2.0,6.0,3.0,8.0,0.0
3.0,7.0,5.0,5.0,2.0,9.0,3.0,3.0,3.0,7.0,2.0,8.0,3.0,6.0,3.0,8.0,0.0
2.0,3.0,4.0,2.0,2.0,7.0,2.0,1.0,2.0,7.0,2.0,8.0,2.0,7.0,2.0,7.0,0.0
2.0,4.0,4.0,3.0,2.0,7.0,2.0,2.0,2.0,5.0,2.0,8.0,2.0,5.0,2.0,7.0,0.0
3.0,3.0,5.0,4.0,1.0,7.0,5.0,3.0,0.0,7.0,1.0,8.0,2.0,7.0,2.0,8.0,0.0
2.0,4.0,3.0,3.0,1.0,10.0,2.0,2.0,1.0,8.0,2.0,9.0,1.0,6.0,1.0,8.0,0.0
3.0,5.0,5.0,3.0,2.0,11.0,2.0,3.0,2.0,10.0,2.0,9.0,2.0,6.0,2.0,8.0,0.0
2.0,3.0,4.0,2.0,1.0,11.0,2.0,3.0,1.0,9.0,2.0,9.0,1.0,6.0,2.0,8.0,0.0
3.0,4.0,5.0,3.0,2.0,10.0,2.0,3.0,1.0,9.0,2.0,9.0,2.0,6.0,2.0,8.0,0.0
3.0,6.0,5.0,4.0,1.0,9.0,4.0,3.0,1.0,8.0,1.0,8.0,3.0,6.0,2.0,8.0,0.0
3.0,7.0,5.0,4.0,2.0,7.0,4.0,3.0,1.0,7.0,1.0,8.0,2.0,7.0,2.0,8.0,0.0
2.0,6.0,3.0,4.0,2.0,11.0,3.0,2.0,2.0,9.0,2.0,9.0,2.0,6.0,2.0,8.0,0.0
2.0,7.0,4.0,5.0,3.0,11.0,3.0,2.0,2.0,9.0,2.0,9.0,1.0,6.0,2.0,8.0,0.0
2.0,1.0,4.0,2.0,1.0,8.0,2.0,2.0,2.0,8.0,1.0,8.0,2.0,6.0,2.0,7.0,0.0
3.0,5.0,5.0,4.0,2.0,11.0,2.0,2.0,2.0,9.0,2.0,9.0,2.0,6.0,2.0,8.0,0.0
2.0,6.0,4.0,4.0,2.0,8.0,3.0,2.0,2.0,7.0,1.0,8.0,2.0,6.0,2.0,6.0,0.0
3.0,2.0,5.0,4.0,2.0,8.0,2.0,2.0,2.0,7.0,2.0,8.0,2.0,7.0,2.0,7.0,0.0
2.0,6.0,4.0,4.0,2.0,11.0,3.0,2.0,2.0,9.0,2.0,9.0,2.0,6.0,2.0,8.0,0.0
2.0,2.0,4.0,4.0,2.0,8.0,2.0,1.0,2.0,7.0,2.0,8.0,2.0,7.0,3.0,7.0,0.0
2.0,6.347498792347182,4.0,4.347498792347182,2.0,10.652501207652818,3.0,2.0,2.0,9.0,2.0,9.0,2.0,6.0,2.0,8.0,0.0
2.0,3.0,3.0,1.0,1.0,8.0,2.0,2.0,1.0,7.0,2.0,8.0,2.0,6.407385018844698,2.0,7.0,0.0
2.0,1.3804783246569494,4.0,2.3804783246569494,1.3804783246569494,8.0,2.0,2.0,2.0,8.0,1.0,8.0,2.0,6.0,2.0,7.0,0.0
2.0,2.0,4.0,3.0,1.5221997310561357,7.0,2.4778002689438643,2.0,2.0,6.0,1.0,8.0,2.0,6.0,2.0,7.0,0.0
1.0,3.0,2.0,1.0863891894274316,1.0,10.913610810572568,2.9136108105725684,3.0,1.9136108105725684,9.913610810572568,2.0,9.0,1.0863891894274316,6.0,1.0,7.913610810572568,0.0
2.0,4.0,4.0,3.0,2.0,9.034718447820053,2.0,2.0,1.034718447820053,8.034718447820053,2.0,9.0,2.0,6.965281552179947,2.0,8.0,0.0
